Date,ticker,close,sma_5,sma_20,rsi_14,ret_1d,vol_10,next_close,target
2021-02-04,AAPL,133.87225341796875,131.0406707763672,130.62460060119628,62.45323722453991,0.025757785852263515,0.022959063356458722,133.45750427246094,0
2021-02-05,AAPL,133.45750427246094,132.01590576171876,130.91908073425293,65.0075546058448,-0.003098096393528982,0.022316501849867106,133.60389709472656,1
2021-02-08,AAPL,133.60389709472656,132.59559020996093,131.1658260345459,64.41479876068028,0.0010969246207899186,0.019936899556934166,132.72561645507812,0
2021-02-09,AAPL,132.72561645507812,132.83397216796874,131.51822814941406,57.4705601896008,-0.006573765127717235,0.019848256647971,132.12062072753906,0
2021-02-10,AAPL,132.12062072753906,133.15597839355468,131.84914932250976,48.23833047128291,-0.004558243869553502,0.019822093972679915,131.86691284179688,0
2021-02-11,AAPL,131.86691284179688,132.75491027832032,132.0655616760254,43.18807147295972,-0.0019202747031092926,0.016674179158670574,132.10107421875,1
2021-02-12,AAPL,132.10107421875,132.48362426757814,132.39014701843263,33.824130928833654,0.0017757401906728365,0.010763693137346333,129.97373962402344,0
2021-02-16,AAPL,129.97373962402344,131.7575927734375,132.69459838867186,30.0025003069765,-0.016103840239814038,0.011068078132326863,127.68048858642578,0
2021-02-17,AAPL,127.68048858642578,130.74856719970703,132.85077018737792,28.35665381664643,-0.017643956727192545,0.011980891965807297,126.57775115966797,0
2021-02-18,AAPL,126.57775115966797,129.6399932861328,132.74718322753907,33.1701547275113,-0.00863669491686958,0.012022689647874358,126.73390197753906,1
2021-02-19,AAPL,126.73390197753906,128.61339111328124,132.4156005859375,44.29041377752851,0.0012336355831927825,0.00692936122611511,122.95735931396484,0
2021-02-22,AAPL,122.95735931396484,126.78464813232422,131.78800315856932,27.359915513149517,-0.029798993044840794,0.010266309988925602,122.82074737548828,0
2021-02-23,AAPL,122.82074737548828,125.35404968261719,130.96600723266602,23.49886044899614,-0.001111051337136626,0.010068053876258531,122.32305908203125,0
2021-02-24,AAPL,122.32305908203125,124.28256378173828,130.10743408203126,24.208660367182887,-0.004052151644505897,0.01014828959766882,118.0683364868164,0
2021-02-25,AAPL,118.0683364868164,122.58068084716797,129.0897159576416,3.1017620971477413,-0.03478266998180268,0.013064253882410858,118.3318099975586,1
2021-02-26,AAPL,118.3318099975586,120.90026245117187,128.32730865478516,4.8189317217379966,0.0022315340300538278,0.013448852428341452,124.7041244506836,1
2021-03-01,AAPL,124.7041244506836,121.24961547851562,128.1334484100342,32.06757914429964,0.053851237915286454,0.024419289591205685,122.09860229492188,0
2021-03-02,AAPL,122.09860229492188,121.10518646240234,127.70310478210449,29.7553026216665,-0.020893632566195697,0.024696204854038336,119.11248779296875,0
2021-03-03,AAPL,119.11248779296875,120.46307220458985,127.08204383850098,27.04545029877147,-0.024456582187078135,0.02514422087784441,117.2291030883789,0
2021-03-04,AAPL,117.2291030883789,120.29522552490235,126.41796951293945,25.428713737562404,-0.015811815700326748,0.025309312548594712,118.4879379272461,1
2021-03-05,AAPL,118.4879379272461,120.32645111083984,125.64875373840331,28.197955262918498,0.01073824507484411,0.02584074254488817,113.55014038085938,0
2021-03-08,AAPL,113.55014038085938,118.095654296875,124.65338554382325,25.496690292248758,-0.04167341952915593,0.027268404331247408,118.1659164428711,1
2021-03-09,AAPL,118.1659164428711,117.30911712646484,123.88148651123046,37.49441886116704,0.04064967288045529,0.031275283126705106,117.08273315429688,0
2021-03-10,AAPL,117.08273315429688,116.90316619873047,123.0993423461914,37.42600936859053,-0.009166630456404867,0.03132854359901395,119.01490783691406,1
2021-03-11,AAPL,119.01490783691406,117.2603271484375,122.44405670166016,40.55122812850272,0.016502644160782287,0.029881302912399158,118.10737609863281,0
2021-03-12,AAPL,118.10737609863281,117.18421478271485,121.75607986450196,43.72237451525094,-0.007625361854036283,0.03000570466765916,120.99590301513672,1
2021-03-15,AAPL,120.99590301513672,118.67336730957031,121.2008213043213,48.36552532742722,0.024456786797902197,0.025226278428744666,122.5377426147461,1
2021-03-16,AAPL,122.5377426147461,119.54773254394532,120.82902145385742,51.071492882596026,0.012742907496764433,0.024773426237658523,121.7472915649414,0
2021-03-17,AAPL,121.7472915649414,120.48064422607422,120.5323616027832,56.10874783748964,-0.006450674159143244,0.023361123026522913,117.61946105957031,0
2021-03-18,AAPL,117.61946105957031,120.20155487060546,120.08444709777832,49.83671021447272,-0.03390490623907849,0.025531309402521265,117.09247589111328,0
2021-03-19,AAPL,117.09247589111328,119.99857482910156,119.60237579345703,38.98675824930955,-0.004480424954422579,0.025314280817047584,120.41039276123047,1
2021-03-22,AAPL,120.41039276123047,119.88147277832032,119.47502746582032,48.1689795165867,0.02833586739768479,0.02228288103347742,119.58092498779297,0
2021-03-23,AAPL,119.58092498779297,119.29010925292968,119.31303634643555,51.43087929524072,-0.006888672600564472,0.018910158071033766,117.1900634765625,0
2021-03-24,AAPL,117.1900634765625,118.3786636352539,119.0563865661621,50.614990255392584,-0.019993669654876256,0.019865166549004068,117.67798614501953,1
2021-03-25,AAPL,117.67798614501953,118.39036865234375,119.03686904907227,49.35176593776777,0.0041635156939274776,0.01911382662747192,118.28301239013672,1
2021-03-26,AAPL,118.28301239013672,118.62847595214843,119.03442916870117,59.859817866974716,0.005141371508275094,0.019045734470917168,118.45868682861328,1
2021-03-29,AAPL,118.45868682861328,118.238134765625,118.72215728759765,51.1905744873759,0.0014852042987976155,0.017095502938116944,117.00466918945312,0
2021-03-30,AAPL,117.00466918945312,117.72288360595704,118.46746063232422,50.32803647673386,-0.012274470349851518,0.0165216477639341,119.20033264160156,1
2021-03-31,AAPL,119.20033264160156,118.12493743896485,118.47185287475585,50.93007202853411,0.018765605401552365,0.018042878956099975,120.0298080444336,1
2021-04-01,AAPL,120.0298080444336,118.59530181884766,118.6118881225586,54.85294180106417,0.006958666846392125,0.014229879066362479,122.8597640991211,1
2021-04-05,AAPL,122.8597640991211,119.51065216064453,118.83047943115234,54.6384563102914,0.023577110559402703,0.015493553012832135,123.16227722167969,1
2021-04-06,AAPL,123.16227722167969,120.45137023925781,119.31108627319335,51.97183131609702,0.0024622635797553194,0.013130160013951406,124.81147003173828,1
2021-04-07,AAPL,124.81147003173828,122.01273040771484,119.64336395263672,57.35274829995868,0.013390405303161268,0.013112510344225501,127.21206665039062,1
2021-04-08,AAPL,127.21206665039062,123.61507720947266,120.1498306274414,73.89352142258173,0.019233782103855512,0.010651520166654795,129.78834533691406,1
2021-04-09,AAPL,129.78834533691406,125.56678466796875,120.68850250244141,78.59375699034162,0.020251842096109307,0.011161726214813655,128.07080078125,0
2021-04-12,AAPL,128.07080078125,126.60899200439454,121.18667373657226,68.78188127145992,-0.013233426708735174,0.013333227294779435,131.18377685546875,1
2021-04-13,AAPL,131.18377685546875,128.21329193115236,121.69606742858886,75.43615585695784,0.02430668079866094,0.014018011248721193,128.8417205810547,0
2021-04-14,AAPL,128.8417205810547,129.01934204101562,122.01126632690429,76.31800961930398,-0.017853246266833822,0.015088322407449055,131.25205993652344,1
2021-04-15,AAPL,131.25205993652344,129.82734069824218,122.4865047454834,78.06074045586385,0.018707755101364132,0.015084507579471185,130.92030334472656,0
2021-04-16,AAPL,130.92030334472656,130.0537322998047,123.15154685974122,76.47067975518868,-0.0025276296003073906,0.015572067736400678,131.58389282226562,1
2021-04-19,AAPL,131.58389282226562,130.7563507080078,123.87611770629883,76.89520739114076,0.005068652153912057,0.01470024686057308,129.89566040039062,0
2021-04-20,AAPL,129.89566040039062,130.49872741699218,124.35038108825684,76.68069391499162,-0.01283008418177256,0.015963642275632926,130.27621459960938,1
2021-04-21,AAPL,130.27621459960938,130.78562622070314,124.88514556884766,74.66640271085436,0.0029296914003571484,0.01572659091686699,128.75392150878906,0
2021-04-22,AAPL,128.75392150878906,130.28599853515624,125.46333847045898,69.08952997758708,-0.01168511915623982,0.015525452602704801,131.07644653320312,1
2021-04-23,AAPL,131.07644653320312,130.31722717285157,126.13326148986816,68.15153662189294,0.018038479894032067,0.015238589216347902,131.466796875,1
2021-04-26,AAPL,131.466796875,130.29380798339844,126.79245071411133,68.24128210529321,0.0029780357350319697,0.014383570316873314,131.14476013183594,0
2021-04-27,AAPL,131.14476013183594,130.5436279296875,127.42675437927247,64.79883969750155,-0.0024495671212728665,0.012250970179644051,130.3542938232422,0
2021-04-28,AAPL,130.3542938232422,130.55924377441406,128.0942356109619,58.07948745662782,-0.0060274334086937165,0.010819177463259862,130.25668334960938,0
2021-04-29,AAPL,130.25668334960938,130.85979614257812,128.6470531463623,51.67664317850531,-0.0007488090401162051,0.008905061429647539,128.28549194335938,0
2021-04-30,AAPL,128.28549194335938,130.30160522460938,129.0598373413086,50.98180091683636,-0.015133130642972947,0.010011917470616662,129.3394012451172,1
2021-05-03,AAPL,129.3394012451172,129.87612609863282,129.3838191986084,44.68138104183154,0.008215342871531695,0.010303478839120797,124.76266479492188,0
2021-05-04,AAPL,124.76266479492188,128.59970703125,129.4638385772705,39.19276250948398,-0.03538547732660158,0.014593414158343823,125.00665283203125,1
2021-05-05,AAPL,125.00665283203125,127.53017883300781,129.47359771728514,31.106501663518927,0.001955617391712794,0.014545736724685622,126.60704040527344,1
2021-05-06,AAPL,126.60704040527344,126.80025024414063,129.4433464050293,38.15710095597677,0.012802419207180948,0.015160943563702248,127.28153991699219,1
2021-05-07,AAPL,127.28153991699219,126.59945983886719,129.3180061340332,38.27437098305573,0.005327503980502524,0.013806099567985211,123.9970932006836,0
2021-05-10,AAPL,123.9970932006836,125.53099822998047,129.11432075500488,34.95227692657798,-0.025804580290673562,0.015368716184081,123.07823181152344,0
2021-05-11,AAPL,123.07823181152344,125.19411163330078,128.70904350280762,32.03221490537702,-0.007410346206043861,0.015331267264897041,120.00883483886719,0
2021-05-12,AAPL,120.00883483886719,124.19454803466797,128.26739921569825,29.493345760720587,-0.024938585219168474,0.016431613672140976,122.15937805175781,1
2021-05-13,AAPL,122.15937805175781,123.30501556396484,127.81276512145996,29.443299919671688,0.0179198741140858,0.018313842474377208,124.58358001708984,1
2021-05-14,AAPL,124.58358001708984,122.76542358398437,127.49592895507813,35.91224262072896,0.019844583395839832,0.019714361408944857,123.43013000488281,0
2021-05-17,AAPL,123.43013000488281,122.65203094482422,127.08824081420899,34.630493685561206,-0.00925844330407588,0.01940671211216725,122.04206085205078,0
2021-05-18,AAPL,122.04206085205078,122.44479675292969,126.695560836792,33.70843775326563,-0.011245788631812359,0.01640681087723614,121.88567352294922,0
2021-05-19,AAPL,121.88567352294922,122.82016448974609,126.27603378295899,33.617081909067906,-0.0012814215690043484,0.016350160215218748,124.44673919677734,1
2021-05-20,AAPL,124.44673919677734,123.27763671875,126.0606746673584,43.02198608337591,0.021012032011669568,0.017372689624853662,122.60902404785156,0
2021-05-21,AAPL,122.60902404785156,122.88272552490234,125.63730354309082,37.74137732625758,-0.014767081570694729,0.017644508189536355,124.24147033691406,1
2021-05-24,AAPL,124.24147033691406,123.0449935913086,125.27603721618652,49.323107392588085,0.01331424258320002,0.016470271017963764,124.04595947265625,0
2021-05-25,AAPL,124.04595947265625,123.44577331542969,124.92109718322754,48.37554325199398,-0.0015736361114178088,0.01626810819299459,123.9970932006836,0
2021-05-26,AAPL,123.9970932006836,123.86805725097656,124.60323715209961,44.46970856652013,-0.0003939368293848222,0.013562748723582142,122.46240997314453,0
2021-05-27,AAPL,122.46240997314453,123.47119140625,124.21352348327636,39.798057498284706,-0.01237676777676755,0.01333008894338272,121.80747985839844,0
2021-05-28,AAPL,121.80747985839844,123.31088256835938,123.88962287902832,44.86469712569017,-0.005348009359686157,0.01148449918834253,121.48487854003906,0
2021-06-01,AAPL,121.48487854003906,122.75956420898437,123.49689674377441,46.23486766332848,-0.0026484524491796613,0.011219756642150098,122.2473373413086,1
2021-06-02,AAPL,122.2473373413086,122.39983978271485,123.37113037109376,57.09357403182412,0.006276162189339907,0.010897579257149508,120.76154327392578,0
2021-06-03,AAPL,120.76154327392578,121.75272979736329,123.15887489318848,45.96921350179212,-0.012153999421963269,0.011584874990278484,123.05866241455078,1
2021-06-04,AAPL,123.05866241455078,121.87198028564453,122.98145599365235,45.62906446760136,0.019021942568375527,0.011177209482657937,123.06845092773438,1
2021-06-07,AAPL,123.06845092773438,122.12417449951172,122.77080154418945,49.14184999473662,7.954347131300388e-05,0.01008788845876958,123.88956451416016,1
2021-06-08,AAPL,123.88956451416016,122.60511169433593,122.76542510986329,56.77074606026931,0.006672007165410276,0.009335117373458563,124.27078247070312,1
2021-06-09,AAPL,124.27078247070312,123.00980072021484,122.82505264282227,58.504033707777374,0.003077078832571134,0.009377296766906143,123.27371978759766,0
2021-06-10,AAPL,123.27371978759766,123.51223602294922,122.9882968902588,45.81738982544283,-0.008023307355777942,0.009736336390736714,124.48585510253906,1
2021-06-11,AAPL,124.48585510253906,123.79767456054688,123.10462074279785,57.81596457133102,0.009832876926484602,0.009258225272498853,127.54541778564453,1
2021-06-14,AAPL,127.54541778564453,124.69306793212891,123.25271263122559,62.05613399887604,0.02457759301717699,0.01133759740062757,126.72434997558594,0
2021-06-15,AAPL,126.72434997558594,125.26002502441406,123.41742362976075,59.47460847465101,-0.006437454393214637,0.011667899218818398,127.2228775024414,1
2021-06-16,AAPL,127.2228775024414,125.85044403076172,123.67646446228028,60.992585086004524,0.003933952132731511,0.01164713936225901,128.82598876953125,1
2021-06-17,AAPL,128.82598876953125,126.96089782714844,124.02348022460937,71.32058469752306,0.012600809685813674,0.010380388342642237,127.52587127685547,0
2021-06-18,AAPL,127.52587127685547,127.56890106201172,124.17743682861328,68.62302632120077,-0.01009204357826965,0.010569649877019274,129.32447814941406,1
2021-06-21,AAPL,129.32447814941406,127.92471313476562,124.51320953369141,73.18373036942056,0.014103858727252838,0.01097019572052096,130.9667510986328,1
2021-06-22,AAPL,130.9667510986328,128.773193359375,124.84947357177734,74.38558856251544,0.012698856184993446,0.01123316257049802,130.6930389404297,0
2021-06-23,AAPL,130.6930389404297,129.46722564697265,125.18182754516602,80.0041273214233,-0.0020899362311964653,0.011479629149676514,130.40956115722656,0
2021-06-24,AAPL,130.40956115722656,129.78394012451173,125.50245094299316,75.24512851420013,-0.0021690350572713957,0.010868426305091267,130.1162872314453,0
2021-06-25,AAPL,130.1162872314453,130.3020233154297,125.8851448059082,73.8012283416546,-0.0022488682821933947,0.011027809669606549,131.7487335205078,1
2021-06-28,AAPL,131.7487335205078,130.78687438964843,126.38220748901367,75.03799378190415,0.012546056483757395,0.009076052479746589,133.26388549804688,1
2021-06-29,AAPL,133.26388549804688,131.24630126953124,126.97115783691406,76.62062836254546,0.011500315312732878,0.008706160869838825,133.87973022460938,1
2021-06-30,AAPL,133.87973022460938,131.88363952636718,127.5527774810791,82.20406856721144,0.004621242463859643,0.00869883219412984,134.18275451660156,1
2021-07-01,AAPL,134.18275451660156,132.63827819824218,128.22383804321288,81.09886700148013,0.0022634068016404996,0.008320652826230712,136.81224060058594,1
2021-07-02,AAPL,136.81224060058594,133.97746887207032,128.91151695251466,80.293475497531,0.019596304260239616,0.007978346684098327,138.825927734375,1
2021-07-06,AAPL,138.825927734375,135.39290771484374,129.69939079284669,86.73952928064195,0.014718618194901723,0.008040588123031264,141.3185577392578,1
2021-07-07,AAPL,141.3185577392578,137.00384216308595,130.57084045410156,88.07516695193453,0.01795507543556374,0.008596658605900767,140.0184783935547,0
2021-07-08,AAPL,140.0184783935547,138.231591796875,131.35822525024415,81.00227334115836,-0.009199636385349041,0.009714746220031942,141.846435546875,1
2021-07-09,AAPL,141.846435546875,139.7643280029297,132.286861038208,88.68061935019068,0.013055113684226738,0.009309914722556493,141.25010681152344,0
2021-07-12,AAPL,141.25010681152344,140.6519012451172,133.12507362365722,84.54871443871983,-0.004204044557429176,0.009576984519425772,142.36448669433594,1
2021-07-13,AAPL,142.36448669433594,141.35961303710937,133.86602706909179,83.94969871138227,0.007889409133682745,0.009459277803207827,145.79556274414062,1
2021-07-14,AAPL,145.79556274414062,142.25501403808593,134.81958770751953,87.79909054275389,0.024100645669951293,0.010754584926505452,145.140625,0
2021-07-15,AAPL,145.140625,143.279443359375,135.71547508239746,86.42455418963233,-0.004492165137357396,0.011532372576569213,143.09759521484375,0
2021-07-16,AAPL,143.09759521484375,143.52967529296876,136.42905540466307,80.04467789900957,-0.014076209091398395,0.013458627054245066,139.24620056152344,0
2021-07-19,AAPL,139.24620056152344,143.12889404296874,137.01507186889648,66.27088814993411,-0.026914461053925476,0.016200450425388715,142.86302185058594,1
2021-07-20,AAPL,142.86302185058594,143.22860107421874,137.69199905395507,68.8530985079241,0.025974290677069245,0.017527927685991443,142.12986755371094,0
2021-07-21,AAPL,142.12986755371094,142.4954620361328,138.250154876709,66.22990314603288,-0.0051318688865602535,0.016847792358658926,143.4984130859375,1
2021-07-22,AAPL,143.4984130859375,142.16701965332032,138.8904235839844,67.4929046415459,0.009628838440374876,0.016669663499218626,145.2187957763672,1
2021-07-23,AAPL,145.2187957763672,142.591259765625,139.6308853149414,66.18673645301166,0.011988862130478006,0.016598495321890772,145.63919067382812,1
2021-07-26,AAPL,145.63919067382812,143.86985778808594,140.40703048706055,63.93442217274186,0.0028949069245025605,0.01643201048616006,143.46905517578125,0
2021-07-27,AAPL,143.46905517578125,143.991064453125,140.99304656982423,54.76147442443994,-0.014900765982056918,0.01726646977277049,141.7193603515625,0
2021-07-28,AAPL,141.7193603515625,143.90896301269532,141.4158203125,53.836890967260445,-0.012195625196492643,0.015581989314133975,142.36448669433594,1
2021-07-29,AAPL,142.36448669433594,143.682177734375,141.84005813598634,51.51349897542338,0.004552139814723022,0.015729635127515264,142.57955932617188,1
2021-07-30,AAPL,142.57955932617188,143.15433044433593,142.25989837646483,53.25673436620698,0.0015107182755325077,0.015141238390481513,142.24720764160156,0
2021-08-02,AAPL,142.24720764160156,142.47593383789064,142.53164672851562,50.18927500369528,-0.002330991105183644,0.01200311682179302,144.04583740234375,1
2021-08-03,AAPL,144.04583740234375,142.59129028320314,142.79264221191406,46.36551106954252,0.012644394154111671,0.00956119393769932,143.64503479003906,0
2021-08-04,AAPL,143.64503479003906,142.97642517089844,142.90896606445312,46.90284542731202,-0.0027824657729274005,0.009425335133979893,143.7525634765625,1
2021-08-05,AAPL,143.7525634765625,143.25404052734376,143.0956703186035,52.118694730659634,0.0007485722474196432,0.008938349128770562,143.06727600097656,0
2021-08-06,AAPL,143.06727600097656,143.3515838623047,143.1567123413086,62.420109589805215,-0.004767132209768654,0.0080076377893899,143.01834106445312,0
2021-08-09,AAPL,143.01834106445312,143.505810546875,143.24512405395507,50.87800222630047,-0.00034204143596827663,0.007876266790675485,142.53866577148438,0
2021-08-10,AAPL,142.53866577148438,143.20437622070312,143.2538330078125,51.94671483677788,-0.0033539425041476667,0.006458895968916586,142.7931671142578,1
2021-08-11,AAPL,142.7931671142578,143.03400268554688,143.10371322631835,47.039056259095965,0.001785489862669687,0.005033505141713572,145.7594757080078,1
2021-08-12,AAPL,145.7594757080078,143.43538513183594,143.13465576171876,52.47521290108706,0.020773463140406845,0.008080571882687237,145.96502685546875,1
2021-08-13,AAPL,145.96502685546875,144.0149353027344,143.27802734375,51.63619127013323,0.0014102077855486783,0.008081847585989023,147.9425506591797,1
2021-08-16,AAPL,147.9425506591797,144.9997772216797,143.7128448486328,68.85349826807615,0.013547928886205263,0.008597205029633409,147.03213500976562,0
2021-08-17,AAPL,147.03213500976562,145.89847106933593,143.9213005065918,74.27695970491763,-0.0061538458364924775,0.008543897120961983,143.28265380859375,0
2021-08-18,AAPL,143.28265380859375,145.99636840820312,143.97893981933595,53.68104017398604,-0.025501100156933965,0.012214492438243171,143.61550903320312,1
2021-08-19,AAPL,143.61550903320312,145.56757507324218,143.98479461669922,54.06317886005102,0.002323067138706225,0.012237992417772403,145.07418823242188,1
2021-08-20,AAPL,145.07418823242188,145.3894073486328,143.97756423950196,59.63840476430927,0.010156836187389162,0.012502928120995372,146.562255859375,1
2021-08-23,AAPL,146.562255859375,145.11334838867188,144.0237174987793,58.71112571273663,0.010257287289239247,0.012778982702687586,146.47412109375,0
2021-08-24,AAPL,146.47412109375,145.00174560546876,144.17397079467773,59.97000377637438,-0.0006013469505379287,0.012667449665301091,145.24061584472656,0
2021-08-25,AAPL,145.24061584472656,145.39333801269532,144.35003356933595,55.07954490514947,-0.008421318658972776,0.013159893989186985,144.43785095214844,0
2021-08-26,AAPL,144.43785095214844,145.55780639648438,144.45370178222657,54.69952811500479,-0.005527137763147061,0.011460411798164698,145.4755401611328,1
2021-08-27,AAPL,145.4755401611328,145.63807678222656,144.5985008239746,57.641160132173255,0.0071843301609919585,0.011729299027460888,149.9005126953125,1
2021-08-30,AAPL,149.9005126953125,146.30572814941405,144.98116607666014,67.92687171696147,0.03041729578235941,0.01475964696804751,148.6376495361328,0
2021-08-31,AAPL,148.6376495361328,146.73843383789062,145.21075668334962,63.74950811630952,-0.008424675382842639,0.014905753881992683,149.30331420898438,1
2021-09-01,AAPL,149.30331420898438,147.55097351074218,145.49367065429686,59.35455721424671,0.004478439176944571,0.011587232626984691,150.4193878173828,1
2021-09-02,AAPL,150.4193878173828,148.74728088378907,145.8270118713379,61.109487006899364,0.0074752098726773575,0.011609800993240207,151.0557098388672,1
2021-09-03,AAPL,151.0557098388672,149.86331481933593,146.22643356323243,58.34654016903989,0.004230319181041331,0.011450436521308607,153.39547729492188,1
2021-09-07,AAPL,153.39547729492188,150.56230773925782,146.74529037475585,65.49480534536069,0.015489434054168028,0.01187439062993449,151.84869384765625,0
2021-09-08,AAPL,151.84869384765625,151.2045166015625,147.21079177856444,73.56837492993813,-0.01008363137259738,0.012689208026278041,150.83056640625,0
2021-09-09,AAPL,150.83056640625,151.5099670410156,147.61266174316407,69.28362864837564,-0.006704881126127438,0.012517751660835394,145.8378143310547,0
2021-09-10,AAPL,145.8378143310547,150.59365234375,147.6165786743164,52.1875700509929,-0.03310172595750738,0.017035589833807856,146.40557861328125,1
2021-09-13,AAPL,146.40557861328125,149.66362609863282,147.63860626220702,50.10388694117321,0.003893121169093572,0.0169364002511023,145.00570678710938,0
2021-09-14,AAPL,145.00570678710938,147.9856719970703,147.49176406860352,47.207348401802314,-0.009561601678236054,0.013537088466780919,145.89651489257812,1
